volts,SOC
1.340628125625125,0.00117096
1.3403480696139225,0.00117096
1.3400680136027203,0.00117096
1.3397879575915181,0.00117096
1.339507901580316,0.00117096
1.3392278455691136,0.00117096
1.3389477895579114,0.00117096
1.3386677335467092,0.00117096
1.3383876775355068,0.00117096
1.3381076215243046,0.00117096
1.3378275655131024,0.00117096
1.3375475095019003,0.00117096
1.3372674534906979,0.00117096
1.3369873974794957,0.00117096
1.3367073414682935,0.00117096
1.336427285457091,0.00117096
1.336147229445889,0.00117096
1.3358671734346867,0.00117096
1.3355871174234846,0.00117096
1.3353070614122822,0.00117096
1.33502700540108,0.00117096
1.3347469493898778,0.00117096
1.3344668933786756,0.00117096
1.3341868373674732,0.00117096
1.333906781356271,0.00117096
1.3336267253450689,0.00117096
1.3333466693338665,0.00117096
1.3330666133226643,0.00117096
1.3327865573114621,0.00117096
1.33250650130026,0.00117096
1.3322264452890575,0.00117096
1.3319463892778554,0.00117096
1.3316663332666532,0.00117096
1.3313862772554508,0.00117096
1.3311062212442486,0.00117096
1.3308261652330464,0.00117096
1.3305461092218442,0.00117096
1.3302660532106418,0.00117096
1.3299859971994397,0.00117096
1.3297059411882375,0.00117096
1.3294258851770353,0.00117096
1.329145829165833,0.00117096
1.3288657731546307,0.00117096
1.3285857171434285,0.00117096
1.3283056611322261,0.00117096
1.328025605121024,0.00117096
1.3277455491098218,0.00117096
1.3274654930986196,0.00117096
1.3271854370874172,0.00117096
1.326905381076215,0.00117096
1.3266253250650129,0.00117096
1.3263452690538107,0.00117096
1.3260652130426083,0.00117096
1.325785157031406,0.00117096
1.325505101020204,0.00117096
1.3252250450090015,0.00117096
1.3249449889977993,0.00117096
1.3246649329865972,0.00117096
1.324384876975395,0.00117096
1.3241048209641926,0.00117096
1.3238247649529904,0.00117096
1.3235447089417882,0.00117096
1.3232646529305858,0.00117096
1.3229845969193836,0.00117096
1.3227045409081815,0.00117096
1.3224244848969793,0.00117096
1.3221444288857769,0.00117096
1.3218643728745747,0.00117096
1.3215843168633725,0.00117096
1.3213042608521703,0.00117096
1.321024204840968,0.00117096
1.3207441488297658,0.00117096
1.3204640928185636,0.00117096
1.3201840368073612,0.00117096
1.319903980796159,0.00117096
1.3196239247849568,0.00117096
1.3193438687737546,0.00117096
1.3190638127625522,0.00117096
1.31878375675135,0.00117096
1.3185037007401479,0.00117096
1.3182236447289455,0.00117096
1.3179435887177433,0.00117096
1.3176635327065411,0.00117096
1.317383476695339,0.00117096
1.3171034206841365,0.00117096
1.3168233646729344,0.00117096
1.3165433086617322,0.00117096
1.31626325265053,0.00117096
1.3159831966393276,0.00117096
1.3157031406281254,0.00117096
1.3154230846169233,0.00117096
1.3151430286057209,0.00117096
1.3148629725945187,0.00117096
1.3145829165833165,0.00117096
1.3143028605721143,0.00117096
1.314022804560912,0.00117096
1.3137427485497097,0.00117096
1.3134626925385076,0.00117096
1.3131826365273052,0.00117096
1.312902580516103,0.00117096
1.3126225245049008,0.00117096
1.3123424684936986,0.00117096
1.3120624124824962,0.00117096
1.311782356471294,0.00117096
1.3115023004600919,0.00117096
1.3112222444488897,0.00117096
1.3109421884376873,0.00117096
1.310662132426485,0.00117096
1.310382076415283,0.00117096
1.3101020204040805,0.00117096
1.3098219643928783,0.00117096
1.3095419083816762,0.00117096
1.309261852370474,0.00117096
1.3089817963592716,0.00117096
1.3087017403480694,0.00117096
1.3084216843368672,0.00117096
1.3081416283256648,0.00117096
1.3078615723144627,0.00117096
1.3075815163032605,0.00117096
1.3073014602920583,0.00117096
1.307021404280856,0.00117096
1.3067413482696537,0.00117096
1.3064612922584515,0.00117096
1.3061812362472494,0.00117096
1.305901180236047,0.00117096
1.3056211242248448,0.00117096
1.3053410682136426,0.00117096
1.3050610122024402,0.00117096
1.304780956191238,0.00117096
1.3045009001800358,0.00117096
1.3042208441688337,0.00117096
1.3039407881576313,0.00117096
1.303660732146429,0.00117096
1.303380676135227,0.00117096
1.3031006201240245,0.00117096
1.3028205641128223,0.00117096
1.3025405081016201,0.00117096
1.302260452090418,0.00117096
1.3019803960792156,0.00117096
1.3017003400680134,0.00117096
1.3014202840568112,0.00117096
1.301140228045609,0.00117096
1.3008601720344066,0.00117096
1.3005801160232044,0.00117096
1.3003000600120023,0.00117096
1.3000200040007999,0.00117096
1.2997399479895977,0.00117096
1.2994598919783955,0.00117096
1.2991798359671933,0.00117096
1.298899779955991,0.00117096
1.2986197239447888,0.00117096
1.2983396679335866,0.00117096
1.2980596119223842,0.00117096
1.297779555911182,0.00117096
1.2974994998999798,0.00117096
1.2972194438887776,0.00117096
1.2969393878775752,0.00117096
1.296659331866373,0.00117096
1.2963792758551709,0.00117096
1.2960992198439687,0.00117096
1.2958191638327663,0.00117096
1.2955391078215641,0.00117096
1.295259051810362,0.00117096
1.2949789957991595,0.00117096
1.2946989397879574,0.00117096
1.2944188837767552,0.00117096
1.294138827765553,0.00117096
1.2938587717543506,0.00117096
1.2935787157431484,0.00117096
1.2932986597319462,0.00117096
1.2930186037207438,0.00117096
1.2927385477095417,0.00117096
1.2924584916983395,0.00117096
1.2921784356871373,0.00117096
1.291898379675935,0.00117096
1.2916183236647327,0.00117096
1.2913382676535305,0.00117096
1.2910582116423284,0.00117096
1.290778155631126,0.00117096
1.2904980996199238,0.00117096
1.2902180436087216,0.00117096
1.2899379875975192,0.00117096
1.289657931586317,0.00117096
1.2893778755751149,0.00117096
1.2890978195639127,0.00117096
1.2888177635527103,0.00117096
1.288537707541508,0.00117096
1.288257651530306,0.00117096
1.2879775955191037,0.00117096
1.2876975395079013,0.00117096
1.2874174834966992,0.00117096
1.287137427485497,0.00117096
1.2868573714742946,0.00117096
1.2865773154630924,0.00117096
1.2862972594518902,0.00117096
1.286017203440688,0.00117096
1.2857371474294856,0.00117096
1.2854570914182835,0.00117096
1.2851770354070813,0.00117096
1.2848969793958789,0.00117096
1.2846169233846767,0.00117096
1.2843368673734745,0.00117096
1.2840568113622723,0.00117096
1.28377675535107,0.00117096
1.2834966993398678,0.00117096
1.2832166433286656,0.00117096
1.2829365873174634,0.00117096
1.282656531306261,0.00117096
1.2823764752950588,0.00117096
1.2820964192838566,0.00117096
1.2818163632726542,0.00117096
1.281536307261452,0.00117096
1.28125625125025,0.00117096
1.2809761952390477,0.00117096
1.2806961392278453,0.00117096
1.2804160832166431,0.00117096
1.280136027205441,0.00117096
1.2798559711942386,0.00117096
1.2795759151830364,0.00117096
1.2792958591718342,0.00117096
1.279015803160632,0.00117096
1.2787357471494296,0.00117096
1.2784556911382274,0.00117096
1.2781756351270253,0.00117096
1.277895579115823,0.00117096
1.2776155231046207,0.00117096
1.2773354670934185,0.00117096
1.2770554110822163,0.00117096
1.276775355071014,0.00117096
1.2764952990598117,0.00117096
1.2762152430486096,0.00117096
1.2759351870374074,0.00117096
1.275655131026205,0.00117096
1.2753750750150028,0.00117096
1.2750950190038006,0.00117096
1.2748149629925982,0.00117096
1.274534906981396,0.00117096
1.2742548509701939,0.00117096
1.2739747949589917,0.00117096
1.2736947389477893,0.00117096
1.273414682936587,0.00117096
1.273134626925385,0.00117096
1.2728545709141827,0.00117096
1.2725745149029803,0.00117096
1.2722944588917782,0.00117096
1.272014402880576,0.00117096
1.2717343468693736,0.00117096
1.2714542908581714,0.00117096
1.2711742348469692,0.00117096
1.270894178835767,0.00117096
1.2706141228245647,0.00117096
1.2703340668133625,0.00117096
1.2700540108021603,0.00117096
1.269773954790958,0.00117096
1.2694938987797557,0.00117096
1.2692138427685535,0.00117096
1.2689337867573514,0.00117096
1.268653730746149,0.00117096
1.2683736747349468,0.00117096
1.2680936187237446,0.00117096
1.2678135627125424,0.00117096
1.26753350670134,0.00117096
1.2672534506901378,0.00117096
1.2669733946789357,0.00117096
1.2666933386677333,0.00117096
1.266413282656531,0.00117096
1.266133226645329,0.00117096
1.2658531706341267,0.00117096
1.2655731146229243,0.00117096
1.2652930586117221,0.00117096
1.26501300260052,0.00117096
1.2647329465893176,0.00117096
1.2644528905781154,0.00117096
1.2641728345669132,0.00117096
1.263892778555711,0.00117096
1.2636127225445086,0.00117096
1.2633326665333064,0.00117096
1.2630526105221043,0.00117096
1.262772554510902,0.00117096
1.2624924984996997,0.00117096
1.2622124424884975,0.00117096
1.2619323864772953,0.00117096
1.261652330466093,0.00117096
1.2613722744548908,0.00117096
1.2610922184436886,0.00117096
1.2608121624324864,0.00117096
1.260532106421284,0.00117096
1.2602520504100818,0.00117096
1.2599719943988796,0.00117096
1.2596919383876772,0.00117096
1.259411882376475,0.00117096
1.2591318263652729,0.00117096
1.2588517703540707,0.00117096
1.2585717143428683,0.00117096
1.2582916583316661,0.00117096
1.258011602320464,0.00117096
1.2577315463092618,0.00117096
1.2574514902980594,0.00117096
1.2571714342868572,0.00117096
1.256891378275655,0.00117096
1.2566113222644526,0.00117096
1.2563312662532504,0.00117096
1.2560512102420482,0.00117096
1.255771154230846,0.00117096
1.2554910982196437,0.00117096
1.2552110422084415,0.00117096
1.2549309861972393,0.00117096
1.254650930186037,0.00117096
1.2543708741748347,0.00117096
1.2540908181636325,0.00117096
1.2538107621524304,0.00117096
1.253530706141228,0.00117096
1.2532506501300258,0.00117096
1.2529705941188236,0.00117096
1.2526905381076214,0.00117096
1.252410482096419,0.00117096
1.2521304260852169,0.00117096
1.2518503700740147,0.00117096
1.2515703140628123,0.00117096
1.25129025805161,0.00117096
1.251010202040408,0.00117096
1.2507301460292057,0.00117096
1.2504500900180033,0.00117096
1.2501700340068012,0.00117096
1.249889977995599,0.00117096
1.2496099219843968,0.00117096
1.2493298659731944,0.00117096
1.2490498099619922,0.00117096
1.24876975395079,0.00117096
1.2484896979395876,0.00117096
1.2482096419283855,0.00117096
1.2479295859171833,0.00117096
1.247649529905981,0.00117096
1.2473694738947787,0.00117096
1.2470894178835765,0.00117096
1.2468093618723743,0.00117096
1.246529305861172,0.00117096
1.2462492498499698,0.00117096
1.2459691938387676,0.00117096
1.2456891378275654,0.00117096
1.245409081816363,0.00117096
1.2451290258051608,0.00117096
1.2448489697939586,0.00117096
1.2445689137827565,0.00117096
1.244288857771554,0.00117096
1.244008801760352,0.00117096
1.2437287457491497,0.00117096
1.2434486897379473,0.00117096
1.2431686337267451,0.00117096
1.242888577715543,0.00117096
1.2426085217043408,0.00117096
1.2423284656931384,0.00117096
1.2420484096819362,0.00117096
1.241768353670734,0.00117096
1.2414882976595316,0.00117096
1.2412082416483294,0.00117096
1.2409281856371273,0.00117096
1.240648129625925,0.00117096
1.2403680736147227,0.00117096
1.2400880176035205,0.00117096
1.2398079615923183,0.00117096
1.2395279055811161,0.00117096
1.2392478495699137,0.00117096
1.2389677935587116,0.00117096
1.2386877375475094,0.00117096
1.238407681536307,0.00117096
1.2381276255251048,0.00117096
1.2378475695139026,0.00117096
1.2375675135027004,0.00117096
1.237287457491498,0.00117096
1.2370074014802959,0.00117096
1.2367273454690937,0.00117096
1.2364472894578913,0.00117096
1.236167233446689,0.00117096
1.235887177435487,0.00117096
1.2356071214242847,0.00117096
1.2353270654130823,0.00117096
1.2350470094018802,0.00117096
1.234766953390678,0.00117096
1.2344868973794758,0.00117096
1.2342068413682734,0.00117096
1.2339267853570712,0.00117096
1.233646729345869,0.00117096
1.2333666733346667,0.00117096
1.2330866173234645,0.00117096
1.2328065613122623,0.00117096
1.2325265053010601,0.00117096
1.2322464492898577,0.00117096
1.2319663932786555,0.00117096
1.2316863372674534,0.00117096
1.231406281256251,0.00117096
1.2311262252450488,0.00117096
1.2308461692338466,0.00117096
1.2305661132226444,0.00117096
1.230286057211442,0.00117096
1.2300060012002398,0.00117096
1.2297259451890377,0.00117096
1.2294458891778355,0.00117096
1.229165833166633,0.00117096
1.228885777155431,0.00117096
1.2286057211442287,0.00117096
1.2283256651330263,0.00117096
1.2280456091218241,0.00117096
1.227765553110622,0.00117096
1.2274854970994198,0.00117096
1.2272054410882174,0.00117096
1.2269253850770152,0.00117096
1.226645329065813,0.00117096
1.2263652730546106,0.00117096
1.2260852170434084,0.00117096
1.2258051610322063,0.00117096
1.225525105021004,0.00117096
1.2252450490098017,0.00117096
1.2249649929985995,0.00117096
1.2246849369873973,0.00117096
1.2244048809761952,0.00117096
1.2241248249649928,0.00117096
1.2238447689537906,0.00117096
1.2235647129425884,0.00117096
1.223284656931386,0.00117096
1.2230046009201838,0.00117096
1.2227245449089816,0.00117096
1.2224444888977795,0.00117096
1.222164432886577,0.00117096
1.2218843768753749,0.00117096
1.2216043208641727,0.00117096
1.2213242648529703,0.00117096
1.2210442088417681,0.00117096
1.220764152830566,0.00117096
1.2204840968193638,0.00117096
1.2202040408081614,0.00117096
1.2199239847969592,0.00117096
1.219643928785757,0.00117096
1.2193638727745548,0.00117096
1.2190838167633524,0.00117096
1.2188037607521502,0.00117096
1.218523704740948,0.00117096
1.2182436487297457,0.00117096
1.2179635927185435,0.00117096
1.2176835367073413,0.00117096
1.2174034806961391,0.00117096
1.2171234246849367,0.00117096
1.2168433686737345,0.00117096
1.2165633126625324,0.00117096
1.2162832566513302,0.00117096
1.2160032006401278,0.00117096
1.2157231446289256,0.00117096
1.2154430886177234,0.00117096
1.215163032606521,0.00117096
1.2148829765953189,0.00117096
1.2146029205841167,0.00117096
1.2143228645729145,0.00117096
1.214042808561712,0.00117096
1.21376275255051,0.00117096
1.2134826965393077,0.00117096
1.2132026405281053,0.00117096
1.2129225845169032,0.00117096
1.212642528505701,0.00117096
1.2123624724944988,0.00117096
1.2120824164832964,0.00117096
1.2118023604720942,0.00117096
1.211522304460892,0.00117096
1.2112422484496899,0.00117096
1.2109621924384875,0.00117096
1.2106821364272853,0.00117096
1.210402080416083,0.00117096
1.2101220244048807,0.00117096
1.2098419683936785,0.00117096
1.2095619123824763,0.00117096
1.2092818563712742,0.00117096
1.2090018003600718,0.00117096
1.2087217443488696,0.00117096
1.2084416883376674,0.00117096
1.208161632326465,0.00117096
1.2078815763152628,0.00117096
1.2076015203040606,0.00117096
1.2073214642928585,0.00117096
1.207041408281656,0.00117096
1.206761352270454,0.00117096
1.2064812962592517,0.00117096
1.2062012402480495,0.00117096
1.2059211842368471,0.00117096
1.205641128225645,0.00117096
1.2053610722144428,0.00117096
1.2050810162032404,0.00117096
1.2048009601920382,0.00117096
1.204520904180836,0.00117096
