,SOC,volts
144,0.3609022556390977,0.11501021866359448
145,0.3634085213032581,0.11493333498590226
146,0.3659147869674185,0.11485358080592106
147,0.3684210526315789,0.1147734015131579
148,0.37092731829573933,0.11469393474654378
149,0.37343358395989973,0.11461543460344412
150,0.37593984962406013,0.11453238641523164
151,0.37844611528822053,0.11445144950521466
152,0.38095238095238093,0.11437101465437789
153,0.38345864661654133,0.11428769188212468
154,0.38596491228070173,0.11420468670628185
155,0.38847117794486213,0.11412310776376426
156,0.39097744360902253,0.1140354991147223
157,0.39348370927318294,0.11395119159304512
158,0.39598997493734334,0.11386194484492482
159,0.39849624060150374,0.11377438034926027
160,0.40100250626566414,0.1136891194033471
161,0.40350877192982454,0.11359551789473686
162,0.40601503759398494,0.11350515881639585
163,0.40852130325814534,0.11341501691971867
164,0.41102756892230574,0.11332154770555422
165,0.41353383458646614,0.11322507001455252
166,0.41604010025062654,0.11312804693427118
167,0.41854636591478694,0.11303050585010917
168,0.42105263157894735,0.11293239486842106
169,0.42355889724310775,0.11283185301722048
170,0.42606516290726815,0.11272947419112299
171,0.42857142857142855,0.11262456327188941
172,0.43107769423558895,0.1125184518699976
173,0.43358395989974935,0.11240992070094594
174,0.43609022556390975,0.11229788482658261
175,0.43859649122807015,0.11218729382003396
176,0.44110275689223055,0.11207227396070824
177,0.44360902255639095,0.11195418866116907
178,0.44611528822055135,0.11183350273026317
179,0.44862155388471175,0.11171117353383461
180,0.45112781954887216,0.11158503717105264
181,0.45363408521303256,0.11145708924569489
182,0.45614035087719296,0.11132385641765706
183,0.45864661654135336,0.1111907251055057
184,0.46115288220551376,0.11104799170991997
185,0.46365914786967416,0.11090354849624062
186,0.46616541353383456,0.11075614626728111
187,0.46867167919799496,0.110603324220228
188,0.47117794486215536,0.11044675902983267
189,0.47368421052631576,0.11028675050933788
190,0.47619047619047616,0.11011941299107145
191,0.47869674185463656,0.10994446854232356
192,0.48120300751879697,0.1097667316201795
193,0.48370927318295737,0.10958019727140433
194,0.48621553884711777,0.10938538801600778
195,0.48872180451127817,0.10918644735144314
196,0.49122807017543857,0.10897497308998304
197,0.49373433583959897,0.10875755558088772
198,0.49624060150375937,0.10852562815668204
199,0.49874686716791977,0.1082823469900558
200,0.5012531328320802,0.10802854630169174
201,0.5037593984962405,0.10776179389567672
202,0.506265664160401,0.1074778412781955
203,0.5087719298245614,0.10717911407470289
204,0.5112781954887218,0.1068598338224594
205,0.5137844611528821,0.1065183317123454
206,0.5162907268170426,0.10615379491632311
207,0.518796992481203,0.10576157499151105
208,0.5213032581453634,0.10533494876061122
209,0.5238095238095237,0.10487374400921662
210,0.5263157894736842,0.10437044127334466
211,0.5288220551378446,0.10381989968227022
212,0.531328320802005,0.1032099097932331
213,0.5338345864661653,0.10253021980028199
214,0.5363408521303258,0.10177095654135344
215,0.5388471177944862,0.10091634474654379
216,0.5413533834586466,0.09994416324278443
217,0.5438596491228069,0.0988356132767403
218,0.5463659147869674,0.09755704992723747
219,0.5488721804511278,0.09607881990540872
220,0.5513784461152882,0.09438045852777109
221,0.5538847117794485,0.09244783287897174
222,0.556390977443609,0.09031968152255647
223,0.5588972431077694,0.08814870252349626
224,0.5614035087719298,0.08615378914473694
225,0.5639097744360901,0.08456197280378375
226,0.5664160401002506,0.08349369327916568
227,0.568922305764411,0.08290456959010432
228,0.5714285714285714,0.08258382364055301
229,0.5739348370927317,0.0823070698787291
230,0.5764411027568922,0.08196896097744365
231,0.5789473684210527,0.08159879463497455
232,0.581453634085213,0.08123343049963622
233,0.5839598997493733,0.08091987927965076
234,0.5864661654135338,0.08067182417293234
235,0.5889724310776943,0.08046705593984964
236,0.5914786967418546,0.08031419865631823
237,0.593984962406015,0.08020100558816398
238,0.5964912280701754,0.08012079275042445
239,0.5989974937343359,0.08006502069609508
240,0.6015037593984962,0.08001690975745818
241,0.6040100250626566,0.07998749302692215
242,0.606516290726817,0.07996963382003397
243,0.6090225563909775,0.07996043663109388
244,0.6115288220551378,0.07995521217802573
245,0.6140350877192982,0.0799563707894737
246,0.6165413533834586,0.07995758008246423
247,0.6190476190476191,0.0799638076497696
248,0.6215538847117794,0.07996641550327434
249,0.6240601503759398,0.07997119570458405
250,0.6265664160401002,0.07997790760611208
251,0.6290726817042607,0.07997830177540627
252,0.631578947368421,0.0799797660271647
253,0.6340852130325814,0.07998295487266555
254,0.6365914786967418,0.07998148544991512
255,0.6390977443609023,0.07997736669172933
256,0.6416040100250626,0.07997496240601505
257,0.644110275689223,0.07997011074953009
258,0.6466165413533834,0.0799643330996847
259,0.6491228070175439,0.07995526553480477
260,0.6516290726817042,0.07994856458161534
261,0.6541353383458646,0.07993814616783897
262,0.656641604010025,0.07992282726897891
263,0.6591478696741855,0.07990867642978415
264,0.6616541353383458,0.07989030469318459
265,0.6641604010025062,0.07988357785107933
266,0.6666666666666666,0.07986414000000001
267,0.6691729323308271,0.0798413351550752
268,0.6716791979949874,0.07981491918505944
269,0.6741854636591478,0.0797965413703614
270,0.6766917293233082,0.07977130394130488
271,0.6791979949874687,0.07974782520494787
272,0.681704260651629,0.07972460869512492
273,0.6842105263157894,0.07969516560271649
274,0.6867167919799498,0.07966364805238904
275,0.6892230576441103,0.07963763691729324
276,0.6917293233082706,0.07960733956585013
277,0.694235588972431,0.07957653162260492
278,0.6967418546365914,0.07954451298569004
279,0.6992481203007519,0.07950782608082708
280,0.7017543859649122,0.0794732157894737
281,0.7042606516290726,0.0794390660659714
282,0.706766917293233,0.07940673997817126
283,0.7092731829573935,0.07936882483870969
284,0.7117794486215538,0.07933176411108418
285,0.7142857142857142,0.07929133069124425
286,0.7167919799498746,0.07924739470288626
287,0.7192982456140351,0.07920589056027166
288,0.7218045112781954,0.07916547349017708
289,0.7243107769423558,0.07911700960056392
290,0.7268170426065163,0.07907249747415415
291,0.7293233082706767,0.07903079364297842
292,0.731829573934837,0.07898096872665537
293,0.7343358395989974,0.07893382354353627
294,0.7368421052631579,0.07888563675721565
295,0.7393483709273183,0.07883693852049481
296,0.7418546365914787,0.0787864445234053
297,0.744360902255639,0.07874117713073006
298,0.7468671679197995,0.07869452382731024
299,0.7493734335839599,0.07865085987781956
300,0.7518796992481203,0.07860531604088347
301,0.7543859649122806,0.07855549315789476
302,0.7568922305764411,0.07850757100412323
303,0.7593984962406015,0.07845409215377154
304,0.7619047619047619,0.0783954541935484
305,0.7644110275689222,0.07833482558331313
306,0.7669172932330827,0.07826741627940821
307,0.7694235588972431,0.07819976835799176
308,0.7719298245614035,0.07812482592529714
309,0.7744360902255638,0.07804031392432696
310,0.7769423558897243,0.07796663852292023
311,0.7794486215538847,0.07790132601033836
312,0.7819548872180451,0.07783063410714287
313,0.7844611528822054,0.07775958520737328
314,0.7869674185463659,0.07768577017705557
