time/s,Ecell/V,Capacity/mA.h,cycle number,Q discharge/mA.h,Q charge/mA.h
17427.85082777846,3.3025696,0.2887120688186705,0.0,0.0,0.2887120688186705
17432.85082801594,3.3030422,0.2888164650535412,0.0,0.0,0.2888164650535412
17437.85082825343,3.3034358,0.2889208611069821,0.0,0.0,0.2889208611069821
17442.85082849092,3.3038297,0.2890252570642236,0.0,0.0,0.2890252570642236
17447.85082872841,3.304184,0.2891296530400211,0.0,0.0,0.2891296530400211
17452.85082896589,3.3046172,0.2892340490987932,0.0,0.0,0.2892340490987932
17457.85082920338,3.3051291,0.2893384449792606,0.0,0.0,0.2893384449792606
17462.85082944087,3.3054833,0.2894428411409791,0.0,0.0,0.2894428411409791
17467.85082967835,3.3059559,0.2895472370621183,0.0,0.0,0.2895472370621183
17472.85082991584,3.3064284,0.2896516330739312,0.0,0.0,0.2896516330739312
17477.85083015333,3.3067434,0.2897560288889866,0.0,0.0,0.2897560288889866
17482.85083039082,3.3071764,0.2898604248024186,0.0,0.0,0.2898604248024186
17487.8508306283,3.3076489,0.2899648205736232,0.0,0.0,0.2899648205736232
17492.85083086579,3.3081214,0.290069216179636,0.0,0.0,0.290069216179636
17497.85083110328,3.3085544,0.2901736121346464,0.0,0.0,0.2901736121346464
17502.85083134077,3.3089089,0.2902780079421105,0.0,0.0,0.2902780079421105
17507.85083157825,3.3093419,0.2903824037659203,0.0,0.0,0.2903824037659203
17512.85083181574,3.3097751,0.2904867997000981,0.0,0.0,0.2904867997000981
17517.85083205323,3.3102477,0.2905911956998824,0.0,0.0,0.2905911956998824
17522.85083229071,3.3107595,0.2906955914284449,0.0,0.0,0.2906955914284449
17527.8508325282,3.3111138,0.2907999871811017,0.0,0.0,0.2907999871811017
17532.85083276569,3.3115075,0.2909043829359771,0.0,0.0,0.2909043829359771
17537.85083300318,3.31198,0.2910087790407939,0.0,0.0,0.2910087790407939
17542.85083324066,3.3123739,0.2911131747847955,0.0,0.0,0.2911131747847955
17547.85083347815,3.3129251,0.2912175709519323,0.0,0.0,0.2912175709519323
17552.85083371564,3.3132007,0.2913219670030883,0.0,0.0,0.2913219670030883
17557.85083395313,3.3135943,0.2914263630706894,0.0,0.0,0.2914263630706894
17562.85083419061,3.3140669,0.2915307587862299,0.0,0.0,0.2915307587862299
17567.8508344281,3.3144999,0.2916351546405995,0.0,0.0,0.2916351546405995
17572.85083466559,3.314815,0.2917395504019031,0.0,0.0,0.2917395504019031
17577.85083490307,3.3154056,0.291843946279262,0.0,0.0,0.291843946279262
17582.85083514056,3.3158386,0.2919483421860878,0.0,0.0,0.2919483421860878
17587.85083537805,3.3161931,0.2920527382821129,0.0,0.0,0.2920527382821129
17592.85083561554,3.316705,0.2921571341540949,0.0,0.0,0.2921571341540949
17597.85083585302,3.3170593,0.292261529949398,0.0,0.0,0.292261529949398
17602.85083609051,3.3175712,0.2923659259371578,0.0,0.0,0.2923659259371578
17607.850836328,3.3179255,0.2924703219654033,0.0,0.0,0.2924703219654033
17612.85083656549,3.318398,0.2925747180253924,0.0,0.0,0.2925747180253924
17617.85083680297,3.3188312,0.2926791139410554,0.0,0.0,0.2926791139410554
17622.85083704046,3.3191855,0.2927835101367652,0.0,0.0,0.2927835101367652
17627.85083727795,3.3196974,0.2928879061366364,0.0,0.0,0.2928879061366364
17632.85083751543,3.3201697,0.2929923020783848,0.0,0.0,0.2929923020783848
17637.85083775292,3.3205636,0.2930966980870228,0.0,0.0,0.2930966980870228
17642.85083799041,3.3209572,0.2932010941087905,0.0,0.0,0.2932010941087905
17647.8508382279,3.3213904,0.2933054900836277,0.0,0.0,0.2933054900836277
17652.85083846538,3.3218629,0.2934098861249697,0.0,0.0,0.2934098861249697
17657.85083870287,3.3222172,0.2935142821357973,0.0,0.0,0.2935142821357973
17662.85083894036,3.3226898,0.293618678318303,0.0,0.0,0.293618678318303
17667.85083917785,3.3231623,0.2937230741585372,0.0,0.0,0.2937230741585372
17672.85083941533,3.3234773,0.2938274700304902,0.0,0.0,0.2938274700304902
17677.85083965282,3.3240678,0.2939318659963371,0.0,0.0,0.2939318659963371
17682.85083989031,3.3244221,0.2940362621548187,0.0,0.0,0.2940362621548187
17687.85084012779,3.324934,0.2941406578834474,0.0,0.0,0.2941406578834474
17692.85084036528,3.3253279,0.2942450535998613,0.0,0.0,0.2942450535998613
17697.85084060277,3.3257608,0.2943494497592742,0.0,0.0,0.2943494497592742
17702.85084084026,3.3261151,0.2944538455831213,0.0,0.0,0.2944538455831213
17707.85084107774,3.326627,0.2945582410862788,0.0,0.0,0.2945582410862788
17712.85084131523,3.3270602,0.2946626368608734,0.0,0.0,0.2946626368608734
